,league,side,teamname,result,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10
130930,LEC,Blue,G2 Esports,0,15088.0,17650.0,317.0,17254.0,19149.0,330.0,-2166.0,-1499.0,-13.0,1.0,0.0,4.0,4.0,3.0,1.0
130931,LEC,Red,Fnatic,1,17254.0,19149.0,330.0,15088.0,17650.0,317.0,2166.0,1499.0,13.0,4.0,3.0,1.0,1.0,0.0,4.0
130954,LCS,Blue,TSM,1,17853.0,19367.0,340.0,15289.0,17679.0,335.0,2564.0,1688.0,5.0,6.0,11.0,1.0,1.0,2.0,6.0
130955,LCS,Red,Cloud9,0,15289.0,17679.0,335.0,17853.0,19367.0,340.0,-2564.0,-1688.0,-5.0,1.0,2.0,6.0,6.0,11.0,1.0
130966,LCS,Blue,Cloud9,1,13978.0,16145.0,301.0,15382.0,17486.0,310.0,-1404.0,-1341.0,-9.0,0.0,0.0,2.0,2.0,3.0,0.0
130967,LCS,Red,TSM,0,15382.0,17486.0,310.0,13978.0,16145.0,301.0,1404.0,1341.0,9.0,2.0,3.0,0.0,0.0,0.0,2.0
130978,LCS,Blue,TSM,1,16163.0,17710.0,294.0,14970.0,17232.0,328.0,1193.0,478.0,-34.0,4.0,6.0,1.0,1.0,1.0,4.0
130979,LCS,Red,Cloud9,0,14970.0,17232.0,328.0,16163.0,17710.0,294.0,-1193.0,-478.0,34.0,1.0,1.0,4.0,4.0,6.0,1.0
130990,LCS,Blue,Cloud9,1,14876.0,17564.0,328.0,15156.0,17627.0,313.0,-280.0,-63.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0
130991,LCS,Red,TSM,0,15156.0,17627.0,313.0,14876.0,17564.0,328.0,280.0,63.0,-15.0,1.0,1.0,0.0,0.0,0.0,1.0
131002,LCS,Blue,TSM,0,15153.0,17547.0,322.0,14789.0,16885.0,307.0,364.0,662.0,15.0,2.0,2.0,1.0,1.0,1.0,2.0
131003,LCS,Red,Cloud9,1,14789.0,16885.0,307.0,15153.0,17547.0,322.0,-364.0,-662.0,-15.0,1.0,1.0,2.0,2.0,2.0,1.0
131962,LCK,Blue,DWG KIA,1,15929.0,17355.0,301.0,15016.0,17375.0,304.0,913.0,-20.0,-3.0,4.0,5.0,2.0,2.0,7.0,4.0
131963,LCK,Red,T1,0,15016.0,17375.0,304.0,15929.0,17355.0,301.0,-913.0,20.0,3.0,2.0,7.0,4.0,4.0,5.0,2.0
131998,LCK,Blue,DWG KIA,1,15531.0,19157.0,306.0,15982.0,19574.0,344.0,-451.0,-417.0,-38.0,2.0,2.0,3.0,3.0,1.0,2.0
131999,LCK,Red,T1,0,15982.0,19574.0,344.0,15531.0,19157.0,306.0,451.0,417.0,38.0,3.0,1.0,2.0,2.0,2.0,3.0
132034,LCK,Blue,T1,1,16323.0,18666.0,325.0,14187.0,17842.0,301.0,2136.0,824.0,24.0,3.0,5.0,0.0,0.0,0.0,3.0
132035,LCK,Red,DWG KIA,0,14187.0,17842.0,301.0,16323.0,18666.0,325.0,-2136.0,-824.0,-24.0,0.0,0.0,3.0,3.0,5.0,0.0
132058,LCK,Blue,T1,0,15637.0,18818.0,331.0,15473.0,18118.0,313.0,164.0,700.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0
132059,LCK,Red,DWG KIA,1,15473.0,18118.0,313.0,15637.0,18818.0,331.0,-164.0,-700.0,-18.0,2.0,2.0,2.0,2.0,2.0,2.0
132106,LEC,Blue,Fnatic,1,17041.0,19112.0,345.0,15690.0,17714.0,322.0,1351.0,1398.0,23.0,4.0,9.0,1.0,1.0,1.0,4.0
132107,LEC,Red,Rogue,0,15690.0,17714.0,322.0,17041.0,19112.0,345.0,-1351.0,-1398.0,-23.0,1.0,1.0,4.0,4.0,9.0,1.0
132130,LEC,Blue,Rogue,0,16154.0,16936.0,293.0,16311.0,18090.0,301.0,-157.0,-1154.0,-8.0,3.0,3.0,5.0,5.0,5.0,3.0
132131,LEC,Red,Fnatic,1,16311.0,18090.0,301.0,16154.0,16936.0,293.0,157.0,1154.0,8.0,5.0,5.0,3.0,3.0,3.0,5.0
132142,LEC,Blue,Rogue,0,15824.0,16797.0,283.0,17989.0,17963.0,292.0,-2165.0,-1166.0,-9.0,4.0,6.0,8.0,8.0,12.0,4.0
132143,LEC,Red,Fnatic,1,17989.0,17963.0,292.0,15824.0,16797.0,283.0,2165.0,1166.0,9.0,8.0,12.0,4.0,4.0,6.0,8.0
132190,LCS,Blue,100 Thieves,1,16354.0,18284.0,338.0,15415.0,18840.0,351.0,939.0,-556.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0
132191,LCS,Red,Cloud9,0,15415.0,18840.0,351.0,16354.0,18284.0,338.0,-939.0,556.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
132214,LCS,Blue,Cloud9,0,15794.0,17808.0,308.0,14494.0,17982.0,323.0,1300.0,-174.0,-15.0,2.0,3.0,0.0,0.0,0.0,2.0
132215,LCS,Red,100 Thieves,1,14494.0,17982.0,323.0,15794.0,17808.0,308.0,-1300.0,174.0,15.0,0.0,0.0,2.0,2.0,3.0,0.0
132238,LCS,Blue,100 Thieves,0,17739.0,18563.0,298.0,18215.0,18189.0,321.0,-476.0,374.0,-23.0,8.0,10.0,7.0,7.0,9.0,9.0
132239,LCS,Red,Cloud9,1,18215.0,18189.0,321.0,17739.0,18563.0,298.0,476.0,-374.0,23.0,7.0,9.0,9.0,8.0,10.0,7.0
132274,LCS,Blue,Cloud9,0,15037.0,18195.0,321.0,15804.0,19254.0,329.0,-767.0,-1059.0,-8.0,1.0,1.0,2.0,2.0,3.0,1.0
132275,LCS,Red,100 Thieves,1,15804.0,19254.0,329.0,15037.0,18195.0,321.0,767.0,1059.0,8.0,2.0,3.0,1.0,1.0,1.0,2.0
132550,LEC,Blue,MAD Lions,1,16838.0,17505.0,308.0,15586.0,17112.0,312.0,1252.0,393.0,-4.0,4.0,8.0,2.0,2.0,4.0,4.0
132551,LEC,Red,Fnatic,0,15586.0,17112.0,312.0,16838.0,17505.0,308.0,-1252.0,-393.0,4.0,2.0,4.0,4.0,4.0,8.0,2.0
132562,LEC,Blue,Fnatic,1,21975.0,18610.0,297.0,15820.0,16037.0,274.0,6155.0,2573.0,23.0,12.0,23.0,3.0,3.0,6.0,12.0
132563,LEC,Red,MAD Lions,0,15820.0,16037.0,274.0,21975.0,18610.0,297.0,-6155.0,-2573.0,-23.0,3.0,6.0,12.0,12.0,23.0,3.0
132574,LEC,Blue,MAD Lions,1,15404.0,18060.0,328.0,14938.0,18069.0,315.0,466.0,-9.0,13.0,1.0,3.0,1.0,1.0,3.0,1.0
132575,LEC,Red,Fnatic,0,14938.0,18069.0,315.0,15404.0,18060.0,328.0,-466.0,9.0,-13.0,1.0,3.0,1.0,1.0,3.0,1.0
132586,LEC,Blue,Fnatic,0,16090.0,16849.0,269.0,18066.0,17937.0,302.0,-1976.0,-1088.0,-33.0,5.0,8.0,7.0,7.0,12.0,5.0
132587,LEC,Red,MAD Lions,1,18066.0,17937.0,302.0,16090.0,16849.0,269.0,1976.0,1088.0,33.0,7.0,12.0,5.0,5.0,8.0,7.0
132598,LCS,Blue,100 Thieves,1,14879.0,18600.0,345.0,15061.0,18621.0,341.0,-182.0,-21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
132599,LCS,Red,Team Liquid,0,15061.0,18621.0,341.0,14879.0,18600.0,345.0,182.0,21.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
132610,LCS,Blue,100 Thieves,1,14790.0,17226.0,308.0,15283.0,17682.0,332.0,-493.0,-456.0,-24.0,1.0,1.0,0.0,0.0,0.0,1.0
132611,LCS,Red,Team Liquid,0,15283.0,17682.0,332.0,14790.0,17226.0,308.0,493.0,456.0,24.0,0.0,0.0,1.0,1.0,1.0,0.0
132622,LCS,Blue,Team Liquid,0,14567.0,17463.0,305.0,15334.0,17824.0,304.0,-767.0,-361.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0
132623,LCS,Red,100 Thieves,1,15334.0,17824.0,304.0,14567.0,17463.0,305.0,767.0,361.0,-1.0,2.0,4.0,1.0,1.0,2.0,2.0
132826,LCK,Blue,Hanwha Life Esports,0,15040.0,18746.0,333.0,16315.0,19134.0,356.0,-1275.0,-388.0,-23.0,0.0,0.0,1.0,1.0,1.0,0.0
132827,LCK,Red,Liiv SANDBOX,1,16315.0,19134.0,356.0,15040.0,18746.0,333.0,1275.0,388.0,23.0,1.0,1.0,0.0,0.0,0.0,1.0
132862,LCK,Blue,Hanwha Life Esports,1,16771.0,18563.0,336.0,16005.0,17449.0,315.0,766.0,1114.0,21.0,3.0,6.0,1.0,1.0,0.0,3.0
132863,LCK,Red,Liiv SANDBOX,0,16005.0,17449.0,315.0,16771.0,18563.0,336.0,-766.0,-1114.0,-21.0,1.0,0.0,3.0,3.0,6.0,1.0
132910,LCK,Blue,Liiv SANDBOX,0,15522.0,19380.0,361.0,15963.0,18740.0,336.0,-441.0,640.0,25.0,0.0,0.0,1.0,1.0,1.0,0.0
132911,LCK,Red,Hanwha Life Esports,1,15963.0,18740.0,336.0,15522.0,19380.0,361.0,441.0,-640.0,-25.0,1.0,1.0,0.0,0.0,0.0,1.0
132958,LCK,Blue,Liiv SANDBOX,0,15216.0,18170.0,335.0,15810.0,19088.0,315.0,-594.0,-918.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0
132959,LCK,Red,Hanwha Life Esports,1,15810.0,19088.0,315.0,15216.0,18170.0,335.0,594.0,918.0,-20.0,2.0,1.0,1.0,1.0,1.0,2.0
133090,LCK,Blue,Nongshim RedForce,0,15044.0,18350.0,344.0,14986.0,18667.0,336.0,58.0,-317.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
133091,LCK,Red,Hanwha Life Esports,1,14986.0,18667.0,336.0,15044.0,18350.0,344.0,-58.0,317.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
133126,LCK,Blue,Nongshim RedForce,0,14670.0,17715.0,323.0,15114.0,17838.0,322.0,-444.0,-123.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
133127,LCK,Red,Hanwha Life Esports,1,15114.0,17838.0,322.0,14670.0,17715.0,323.0,444.0,123.0,-1.0,1.0,2.0,0.0,0.0,0.0,1.0
133150,LCK,Blue,Nongshim RedForce,0,14133.0,17231.0,297.0,15676.0,17887.0,324.0,-1543.0,-656.0,-27.0,0.0,0.0,1.0,1.0,2.0,0.0
133151,LCK,Red,Hanwha Life Esports,1,15676.0,17887.0,324.0,14133.0,17231.0,297.0,1543.0,656.0,27.0,1.0,2.0,0.0,0.0,0.0,1.0
133342,LCK,Blue,T1,1,15534.0,18624.0,326.0,15120.0,18879.0,345.0,414.0,-255.0,-19.0,1.0,1.0,0.0,0.0,0.0,1.0
133343,LCK,Red,Hanwha Life Esports,0,15120.0,18879.0,345.0,15534.0,18624.0,326.0,-414.0,255.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0
133366,LCK,Blue,T1,1,14941.0,18681.0,333.0,15348.0,19163.0,322.0,-407.0,-482.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0
133367,LCK,Red,Hanwha Life Esports,0,15348.0,19163.0,322.0,14941.0,18681.0,333.0,407.0,482.0,-11.0,1.0,0.0,0.0,0.0,0.0,1.0
133402,LCK,Blue,T1,0,16534.0,19176.0,334.0,16327.0,19037.0,348.0,207.0,139.0,-14.0,4.0,3.0,2.0,2.0,3.0,4.0
133403,LCK,Red,Hanwha Life Esports,1,16327.0,19037.0,348.0,16534.0,19176.0,334.0,-207.0,-139.0,14.0,2.0,3.0,4.0,4.0,3.0,2.0
133426,LCK,Blue,T1,0,15181.0,18495.0,341.0,15073.0,18102.0,339.0,108.0,393.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
133427,LCK,Red,Hanwha Life Esports,1,15073.0,18102.0,339.0,15181.0,18495.0,341.0,-108.0,-393.0,-2.0,0.0,0.0,1.0,1.0,0.0,0.0
133462,LCK,Blue,Hanwha Life Esports,0,15656.0,17639.0,321.0,15641.0,18479.0,331.0,15.0,-840.0,-10.0,2.0,4.0,2.0,2.0,4.0,2.0
133463,LCK,Red,T1,1,15641.0,18479.0,331.0,15656.0,17639.0,321.0,-15.0,840.0,10.0,2.0,4.0,2.0,2.0,4.0,2.0
137086,WCS,Blue,Hanwha Life Esports,0,15245.0,18155.0,331.0,15093.0,18302.0,315.0,152.0,-147.0,16.0,0.0,0.0,1.0,1.0,2.0,0.0
137087,WCS,Red,LNG Esports,1,15093.0,18302.0,315.0,15245.0,18155.0,331.0,-152.0,147.0,-16.0,1.0,2.0,0.0,0.0,0.0,1.0
137098,WCS,Blue,Infinity Esports,0,15820.0,19066.0,309.0,14345.0,18546.0,305.0,1475.0,520.0,4.0,3.0,9.0,1.0,1.0,4.0,3.0
137099,WCS,Red,RED Canids,1,14345.0,18546.0,305.0,15820.0,19066.0,309.0,-1475.0,-520.0,-4.0,1.0,4.0,3.0,3.0,9.0,1.0
137110,WCS,Blue,LNG Esports,1,16801.0,19374.0,358.0,14400.0,17716.0,319.0,2401.0,1658.0,39.0,2.0,2.0,0.0,0.0,0.0,2.0
137111,WCS,Red,PEACE,0,14400.0,17716.0,319.0,16801.0,19374.0,358.0,-2401.0,-1658.0,-39.0,0.0,0.0,2.0,2.0,2.0,0.0
137122,WCS,Blue,Hanwha Life Esports,1,16631.0,19212.0,361.0,14457.0,17930.0,324.0,2174.0,1282.0,37.0,2.0,3.0,0.0,0.0,0.0,2.0
137123,WCS,Red,Infinity Esports,0,14457.0,17930.0,324.0,16631.0,19212.0,361.0,-2174.0,-1282.0,-37.0,0.0,0.0,2.0,2.0,3.0,0.0
137134,WCS,Blue,Unicorns of Love.CIS,0,15065.0,17881.0,316.0,15738.0,18010.0,329.0,-673.0,-129.0,-13.0,1.0,1.0,2.0,2.0,3.0,1.0
137135,WCS,Red,DetonatioN FocusMe,1,15738.0,18010.0,329.0,15065.0,17881.0,316.0,673.0,129.0,13.0,2.0,3.0,1.0,1.0,1.0,2.0
137146,WCS,Blue,Galatasaray Esports,1,16254.0,19317.0,325.0,14746.0,18129.0,327.0,1508.0,1188.0,-2.0,2.0,4.0,1.0,1.0,0.0,2.0
137147,WCS,Red,Beyond Gaming,0,14746.0,18129.0,327.0,16254.0,19317.0,325.0,-1508.0,-1188.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0
137254,WCS,Blue,DetonatioN FocusMe,0,14024.0,16749.0,298.0,15563.0,17756.0,318.0,-1539.0,-1007.0,-20.0,0.0,0.0,2.0,2.0,3.0,0.0
137255,WCS,Red,Cloud9,1,15563.0,17756.0,318.0,14024.0,16749.0,298.0,1539.0,1007.0,20.0,2.0,3.0,0.0,0.0,0.0,2.0
137362,WCS,Blue,Unicorns of Love.CIS,0,15163.0,17828.0,302.0,16816.0,17907.0,327.0,-1653.0,-79.0,-25.0,2.0,4.0,3.0,3.0,9.0,2.0
137363,WCS,Red,Galatasaray Esports,1,16816.0,17907.0,327.0,15163.0,17828.0,302.0,1653.0,79.0,25.0,3.0,9.0,2.0,2.0,4.0,3.0
137374,WCS,Blue,PEACE,0,14858.0,17952.0,315.0,17606.0,20501.0,372.0,-2748.0,-2549.0,-57.0,1.0,1.0,4.0,4.0,5.0,1.0
137375,WCS,Red,Hanwha Life Esports,1,17606.0,20501.0,372.0,14858.0,17952.0,315.0,2748.0,2549.0,57.0,4.0,5.0,1.0,1.0,1.0,4.0
137386,WCS,Blue,RED Canids,0,15883.0,19097.0,329.0,14836.0,18214.0,345.0,1047.0,883.0,-16.0,2.0,3.0,0.0,0.0,0.0,2.0
137387,WCS,Red,LNG Esports,1,14836.0,18214.0,345.0,15883.0,19097.0,329.0,-1047.0,-883.0,16.0,0.0,0.0,2.0,2.0,3.0,0.0
137398,WCS,Blue,Infinity Esports,0,14935.0,18538.0,312.0,15399.0,18396.0,336.0,-464.0,142.0,-24.0,1.0,3.0,1.0,1.0,1.0,1.0
137399,WCS,Red,PEACE,1,15399.0,18396.0,336.0,14935.0,18538.0,312.0,464.0,-142.0,24.0,1.0,1.0,1.0,1.0,3.0,1.0
137410,WCS,Blue,RED Canids,0,14971.0,15145.0,237.0,16776.0,18729.0,317.0,-1805.0,-3584.0,-80.0,4.0,7.0,5.0,5.0,9.0,4.0
137411,WCS,Red,Hanwha Life Esports,1,16776.0,18729.0,317.0,14971.0,15145.0,237.0,1805.0,3584.0,80.0,5.0,9.0,4.0,4.0,7.0,5.0
137422,WCS,Blue,Beyond Gaming,0,15958.0,18445.0,329.0,16256.0,17808.0,314.0,-298.0,637.0,15.0,3.0,9.0,4.0,4.0,7.0,3.0
137423,WCS,Red,Cloud9,1,16256.0,17808.0,314.0,15958.0,18445.0,329.0,298.0,-637.0,-15.0,4.0,7.0,3.0,3.0,9.0,4.0
137434,WCS,Blue,Galatasaray Esports,0,15376.0,17807.0,305.0,16788.0,18672.0,308.0,-1412.0,-865.0,-3.0,1.0,1.0,5.0,5.0,10.0,1.0
137435,WCS,Red,DetonatioN FocusMe,1,16788.0,18672.0,308.0,15376.0,17807.0,305.0,1412.0,865.0,3.0,5.0,10.0,1.0,1.0,1.0,5.0
137458,WCS,Blue,Beyond Gaming,1,16393.0,17691.0,340.0,13571.0,17181.0,288.0,2822.0,510.0,52.0,3.0,5.0,1.0,0.0,0.0,3.0
137459,WCS,Red,Unicorns of Love.CIS,0,13571.0,17181.0,288.0,16393.0,17691.0,340.0,-2822.0,-510.0,-52.0,0.0,0.0,3.0,3.0,5.0,1.0
137554,WCS,Blue,Cloud9,1,17414.0,19700.0,329.0,14991.0,18065.0,342.0,2423.0,1635.0,-13.0,5.0,6.0,0.0,0.0,0.0,5.0
137555,WCS,Red,Galatasaray Esports,0,14991.0,18065.0,342.0,17414.0,19700.0,329.0,-2423.0,-1635.0,13.0,0.0,0.0,5.0,5.0,6.0,0.0
137662,WCS,Blue,LNG Esports,1,17720.0,19906.0,335.0,14330.0,17078.0,281.0,3390.0,2828.0,54.0,6.0,4.0,1.0,1.0,1.0,6.0
137663,WCS,Red,Infinity Esports,0,14330.0,17078.0,281.0,17720.0,19906.0,335.0,-3390.0,-2828.0,-54.0,1.0,1.0,6.0,6.0,4.0,1.0
137674,WCS,Blue,PEACE,1,16750.0,18822.0,310.0,15306.0,18545.0,327.0,1444.0,277.0,-17.0,6.0,10.0,0.0,0.0,0.0,6.0
137675,WCS,Red,RED Canids,0,15306.0,18545.0,327.0,16750.0,18822.0,310.0,-1444.0,-277.0,17.0,0.0,0.0,6.0,6.0,10.0,0.0
137686,WCS,Blue,DetonatioN FocusMe,1,17051.0,18642.0,320.0,13560.0,16704.0,290.0,3491.0,1938.0,30.0,5.0,8.0,0.0,0.0,0.0,5.0
137687,WCS,Red,Beyond Gaming,0,13560.0,16704.0,290.0,17051.0,18642.0,320.0,-3491.0,-1938.0,-30.0,0.0,0.0,5.0,5.0,8.0,0.0
137698,WCS,Blue,Cloud9,0,15196.0,17279.0,317.0,15809.0,17947.0,259.0,-613.0,-668.0,58.0,1.0,2.0,4.0,4.0,11.0,1.0
137699,WCS,Red,Unicorns of Love.CIS,1,15809.0,17947.0,259.0,15196.0,17279.0,317.0,613.0,668.0,-58.0,4.0,11.0,1.0,1.0,2.0,4.0
137710,WCS,Blue,Unicorns of Love.CIS,0,13986.0,16849.0,284.0,16566.0,18233.0,329.0,-2580.0,-1384.0,-45.0,0.0,0.0,2.0,2.0,4.0,0.0
137711,WCS,Red,Beyond Gaming,1,16566.0,18233.0,329.0,13986.0,16849.0,284.0,2580.0,1384.0,45.0,2.0,4.0,0.0,0.0,0.0,2.0
137722,WCS,Blue,DetonatioN FocusMe,1,16173.0,18819.0,324.0,15715.0,19440.0,365.0,458.0,-621.0,-41.0,3.0,3.0,0.0,0.0,0.0,3.0
137723,WCS,Red,Cloud9,0,15715.0,19440.0,365.0,16173.0,18819.0,324.0,-458.0,621.0,41.0,0.0,0.0,3.0,3.0,3.0,0.0
137842,WCS,Blue,Galatasaray Esports,1,16389.0,19124.0,345.0,15788.0,18591.0,324.0,601.0,533.0,21.0,2.0,2.0,2.0,2.0,3.0,2.0
137843,WCS,Red,Beyond Gaming,0,15788.0,18591.0,324.0,16389.0,19124.0,345.0,-601.0,-533.0,-21.0,2.0,3.0,2.0,2.0,2.0,2.0
137854,WCS,Blue,Galatasaray Esports,1,14689.0,15616.0,269.0,17127.0,17607.0,310.0,-2438.0,-1991.0,-41.0,2.0,3.0,6.0,6.0,13.0,2.0
137855,WCS,Red,Beyond Gaming,0,17127.0,17607.0,310.0,14689.0,15616.0,269.0,2438.0,1991.0,41.0,6.0,13.0,2.0,2.0,3.0,6.0
137878,WCS,Blue,Galatasaray Esports,0,15985.0,18411.0,326.0,18095.0,19124.0,339.0,-2110.0,-713.0,-13.0,2.0,3.0,6.0,6.0,6.0,2.0
137879,WCS,Red,Beyond Gaming,1,18095.0,19124.0,339.0,15985.0,18411.0,326.0,2110.0,713.0,13.0,6.0,6.0,2.0,2.0,3.0,6.0
137902,WCS,Blue,Beyond Gaming,1,16232.0,16719.0,284.0,17232.0,19463.0,338.0,-1000.0,-2744.0,-54.0,5.0,9.0,4.0,4.0,5.0,5.0
137903,WCS,Red,Galatasaray Esports,0,17232.0,19463.0,338.0,16232.0,16719.0,284.0,1000.0,2744.0,54.0,4.0,5.0,5.0,5.0,9.0,4.0
137914,WCS,Blue,Galatasaray Esports,0,15918.0,18708.0,351.0,16702.0,18120.0,317.0,-784.0,588.0,34.0,1.0,1.0,4.0,4.0,6.0,1.0
137915,WCS,Red,Beyond Gaming,1,16702.0,18120.0,317.0,15918.0,18708.0,351.0,784.0,-588.0,-34.0,4.0,6.0,1.0,1.0,1.0,4.0
137938,WCS,Blue,PEACE,0,17460.0,18900.0,306.0,14980.0,16806.0,285.0,2480.0,2094.0,21.0,7.0,11.0,3.0,3.0,4.0,7.0
137939,WCS,Red,RED Canids,1,14980.0,16806.0,285.0,17460.0,18900.0,306.0,-2480.0,-2094.0,-21.0,3.0,4.0,7.0,7.0,11.0,3.0
137974,WCS,Blue,PEACE,1,15997.0,18072.0,326.0,14966.0,17254.0,299.0,1031.0,818.0,27.0,3.0,2.0,1.0,1.0,1.0,3.0
137975,WCS,Red,RED Canids,0,14966.0,17254.0,299.0,15997.0,18072.0,326.0,-1031.0,-818.0,-27.0,1.0,1.0,3.0,3.0,2.0,1.0
137986,WCS,Blue,RED Canids,0,14696.0,18549.0,305.0,17149.0,18883.0,333.0,-2453.0,-334.0,-28.0,1.0,1.0,4.0,4.0,4.0,1.0
137987,WCS,Red,PEACE,1,17149.0,18883.0,333.0,14696.0,18549.0,305.0,2453.0,334.0,28.0,4.0,4.0,1.0,1.0,1.0,4.0
137998,WCS,Blue,PEACE,0,15239.0,16540.0,297.0,17628.0,18348.0,299.0,-2389.0,-1808.0,-2.0,3.0,3.0,6.0,6.0,10.0,3.0
137999,WCS,Red,RED Canids,1,17628.0,18348.0,299.0,15239.0,16540.0,297.0,2389.0,1808.0,2.0,6.0,10.0,3.0,3.0,3.0,6.0
138010,WCS,Blue,RED Canids,0,13645.0,16229.0,259.0,17060.0,17992.0,317.0,-3415.0,-1763.0,-58.0,1.0,1.0,6.0,6.0,9.0,1.0
138011,WCS,Red,PEACE,1,17060.0,17992.0,317.0,13645.0,16229.0,259.0,3415.0,1763.0,58.0,6.0,9.0,1.0,1.0,1.0,6.0
138022,WCS,Blue,Beyond Gaming,0,15074.0,18763.0,279.0,16790.0,19044.0,345.0,-1716.0,-281.0,-66.0,3.0,3.0,3.0,3.0,5.0,3.0
138023,WCS,Red,Hanwha Life Esports,1,16790.0,19044.0,345.0,15074.0,18763.0,279.0,1716.0,281.0,66.0,3.0,5.0,3.0,3.0,3.0,3.0
138034,WCS,Blue,Hanwha Life Esports,1,16248.0,19409.0,327.0,16253.0,17651.0,257.0,-5.0,1758.0,70.0,4.0,3.0,3.0,3.0,3.0,4.0
138035,WCS,Red,Beyond Gaming,0,16253.0,17651.0,257.0,16248.0,19409.0,327.0,5.0,-1758.0,-70.0,3.0,3.0,4.0,4.0,3.0,3.0
138046,WCS,Blue,Hanwha Life Esports,1,15167.0,18602.0,325.0,14182.0,17913.0,299.0,985.0,689.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0
138047,WCS,Red,Beyond Gaming,0,14182.0,17913.0,299.0,15167.0,18602.0,325.0,-985.0,-689.0,-26.0,0.0,0.0,1.0,1.0,1.0,0.0
138070,WCS,Blue,PEACE,0,16172.0,17327.0,313.0,15553.0,18260.0,316.0,619.0,-933.0,-3.0,4.0,6.0,2.0,2.0,3.0,4.0
138071,WCS,Red,Cloud9,1,15553.0,18260.0,316.0,16172.0,17327.0,313.0,-619.0,933.0,3.0,2.0,3.0,4.0,4.0,6.0,2.0
138094,WCS,Blue,PEACE,0,16739.0,17828.0,281.0,19780.0,20015.0,336.0,-3041.0,-2187.0,-55.0,6.0,10.0,10.0,10.0,13.0,6.0
138095,WCS,Red,Cloud9,1,19780.0,20015.0,336.0,16739.0,17828.0,281.0,3041.0,2187.0,55.0,10.0,13.0,6.0,6.0,10.0,10.0
138118,WCS,Blue,Cloud9,1,17836.0,18453.0,297.0,15511.0,16696.0,290.0,2325.0,1757.0,7.0,5.0,3.0,1.0,1.0,1.0,5.0
138119,WCS,Red,PEACE,0,15511.0,16696.0,290.0,17836.0,18453.0,297.0,-2325.0,-1757.0,-7.0,1.0,1.0,5.0,5.0,3.0,1.0
138214,WCS,Blue,DWG KIA,1,17365.0,19627.0,322.0,14613.0,17396.0,305.0,2752.0,2231.0,17.0,5.0,8.0,1.0,1.0,2.0,5.0
138215,WCS,Red,FunPlus Phoenix,0,14613.0,17396.0,305.0,17365.0,19627.0,322.0,-2752.0,-2231.0,-17.0,1.0,2.0,5.0,5.0,8.0,1.0
138226,WCS,Blue,Royal Never Give Up,1,17110.0,19083.0,334.0,14150.0,18260.0,296.0,2960.0,823.0,38.0,5.0,6.0,0.0,0.0,0.0,5.0
138227,WCS,Red,PSG Talon,0,14150.0,18260.0,296.0,17110.0,19083.0,334.0,-2960.0,-823.0,-38.0,0.0,0.0,5.0,5.0,6.0,0.0
138238,WCS,Blue,Hanwha Life Esports,1,16084.0,18126.0,296.0,15308.0,17745.0,288.0,776.0,381.0,8.0,4.0,10.0,3.0,3.0,4.0,4.0
138239,WCS,Red,Fnatic,0,15308.0,17745.0,288.0,16084.0,18126.0,296.0,-776.0,-381.0,-8.0,3.0,4.0,4.0,4.0,10.0,3.0
138250,WCS,Blue,LNG Esports,0,15229.0,18414.0,337.0,15721.0,19116.0,334.0,-492.0,-702.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0
138251,WCS,Red,Gen.G,1,15721.0,19116.0,334.0,15229.0,18414.0,337.0,492.0,702.0,-3.0,3.0,1.0,0.0,0.0,0.0,3.0
138262,WCS,Blue,T1,1,18430.0,19932.0,349.0,14339.0,17515.0,292.0,4091.0,2417.0,57.0,5.0,6.0,1.0,1.0,1.0,5.0
138263,WCS,Red,DetonatioN FocusMe,0,14339.0,17515.0,292.0,18430.0,19932.0,349.0,-4091.0,-2417.0,-57.0,1.0,1.0,5.0,5.0,6.0,1.0
138286,WCS,Blue,EDward Gaming,1,15632.0,18940.0,364.0,14869.0,18409.0,319.0,763.0,531.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
138287,WCS,Red,100 Thieves,0,14869.0,18409.0,319.0,15632.0,18940.0,364.0,-763.0,-531.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0
