,league,side,teamname,result,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
130234,LEC,Blue,Rogue,0,24292.0,28112.0,501.0,25669.0,29082.0,504.0,-1377.0,-970.0,-3.0,1.0,1.0,6.0,6.0,15.0,1.0
130235,LEC,Red,MAD Lions,1,25669.0,29082.0,504.0,24292.0,28112.0,501.0,1377.0,970.0,3.0,6.0,15.0,1.0,1.0,1.0,6.0
130306,LEC,Blue,MAD Lions,1,24670.0,29080.0,514.0,23660.0,30069.0,542.0,1010.0,-989.0,-28.0,5.0,9.0,2.0,2.0,1.0,5.0
130307,LEC,Red,Rogue,0,23660.0,30069.0,542.0,24670.0,29080.0,514.0,-1010.0,989.0,28.0,2.0,1.0,5.0,5.0,9.0,2.0
130342,LEC,Blue,Rogue,0,29504.0,28730.0,496.0,22870.0,25261.0,417.0,6634.0,3469.0,79.0,10.0,10.0,5.0,5.0,8.0,10.0
130343,LEC,Red,MAD Lions,1,22870.0,25261.0,417.0,29504.0,28730.0,496.0,-6634.0,-3469.0,-79.0,5.0,8.0,10.0,10.0,10.0,5.0
130390,LCS,Blue,Team Liquid,1,23669.0,29770.0,555.0,22501.0,30012.0,544.0,1168.0,-242.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0
130391,LCS,Red,100 Thieves,0,22501.0,30012.0,544.0,23669.0,29770.0,555.0,-1168.0,242.0,-11.0,0.0,0.0,1.0,1.0,0.0,0.0
130414,LCS,Blue,Team Liquid,0,25090.0,28367.0,521.0,26675.0,31730.0,529.0,-1585.0,-3363.0,-8.0,2.0,5.0,8.0,8.0,19.0,2.0
130415,LCS,Red,100 Thieves,1,26675.0,31730.0,529.0,25090.0,28367.0,521.0,1585.0,3363.0,8.0,8.0,19.0,2.0,2.0,5.0,8.0
130426,LCS,Blue,100 Thieves,1,24999.0,31187.0,548.0,24213.0,30027.0,533.0,786.0,1160.0,15.0,4.0,7.0,3.0,3.0,6.0,4.0
130427,LCS,Red,Team Liquid,0,24213.0,30027.0,533.0,24999.0,31187.0,548.0,-786.0,-1160.0,-15.0,3.0,6.0,4.0,4.0,7.0,3.0
130450,LCS,Blue,100 Thieves,0,23869.0,28587.0,515.0,22368.0,28548.0,508.0,1501.0,39.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0
130451,LCS,Red,Team Liquid,1,22368.0,28548.0,508.0,23869.0,28587.0,515.0,-1501.0,-39.0,-7.0,1.0,1.0,2.0,2.0,2.0,1.0
130474,LCS,Blue,Team Liquid,1,22665.0,28546.0,510.0,24392.0,29335.0,528.0,-1727.0,-789.0,-18.0,2.0,4.0,2.0,2.0,4.0,2.0
130475,LCS,Red,100 Thieves,0,24392.0,29335.0,528.0,22665.0,28546.0,510.0,1727.0,789.0,18.0,2.0,4.0,2.0,2.0,4.0,2.0
130522,LCK,Blue,Gen.G,1,25451.0,29941.0,520.0,24225.0,29080.0,541.0,1226.0,861.0,-21.0,5.0,14.0,2.0,2.0,2.0,5.0
130523,LCK,Red,T1,0,24225.0,29080.0,541.0,25451.0,29941.0,520.0,-1226.0,-861.0,21.0,2.0,2.0,5.0,5.0,14.0,2.0
130546,LCK,Blue,T1,1,23937.0,28884.0,521.0,25832.0,28266.0,509.0,-1895.0,618.0,12.0,3.0,8.0,4.0,4.0,10.0,3.0
130547,LCK,Red,Gen.G,0,25832.0,28266.0,509.0,23937.0,28884.0,521.0,1895.0,-618.0,-12.0,4.0,10.0,3.0,3.0,8.0,4.0
130594,LCK,Blue,T1,1,25743.0,31044.0,521.0,26155.0,29410.0,496.0,-412.0,1634.0,25.0,5.0,5.0,4.0,4.0,6.0,5.0
130595,LCK,Red,Gen.G,0,26155.0,29410.0,496.0,25743.0,31044.0,521.0,412.0,-1634.0,-25.0,4.0,6.0,5.0,5.0,5.0,4.0
130666,LCK,Blue,Gen.G,0,23941.0,30274.0,531.0,23955.0,31421.0,585.0,-14.0,-1147.0,-54.0,1.0,1.0,0.0,0.0,0.0,1.0
130667,LCK,Red,T1,1,23955.0,31421.0,585.0,23941.0,30274.0,531.0,14.0,1147.0,54.0,0.0,0.0,1.0,1.0,1.0,0.0
130810,LEC,Blue,G2 Esports,1,23623.0,28052.0,451.0,22915.0,28099.0,478.0,708.0,-47.0,-27.0,6.0,7.0,3.0,3.0,2.0,6.0
130811,LEC,Red,Fnatic,0,22915.0,28099.0,478.0,23623.0,28052.0,451.0,-708.0,47.0,27.0,3.0,2.0,6.0,6.0,7.0,3.0
130834,LEC,Blue,Fnatic,1,27150.0,30225.0,549.0,22336.0,27916.0,516.0,4814.0,2309.0,33.0,5.0,13.0,0.0,0.0,0.0,5.0
130835,LEC,Red,G2 Esports,0,22336.0,27916.0,516.0,27150.0,30225.0,549.0,-4814.0,-2309.0,-33.0,0.0,0.0,5.0,5.0,13.0,0.0
130870,LEC,Blue,Fnatic,0,28927.0,29692.0,473.0,25414.0,27856.0,474.0,3513.0,1836.0,-1.0,10.0,15.0,7.0,7.0,11.0,10.0
130871,LEC,Red,G2 Esports,1,25414.0,27856.0,474.0,28927.0,29692.0,473.0,-3513.0,-1836.0,1.0,7.0,11.0,10.0,10.0,15.0,7.0
130906,LEC,Blue,Fnatic,1,29046.0,29712.0,539.0,23920.0,28673.0,499.0,5126.0,1039.0,40.0,5.0,6.0,4.0,4.0,6.0,5.0
130907,LEC,Red,G2 Esports,0,23920.0,28673.0,499.0,29046.0,29712.0,539.0,-5126.0,-1039.0,-40.0,4.0,6.0,5.0,5.0,6.0,4.0
130930,LEC,Blue,G2 Esports,0,24262.0,28251.0,512.0,25755.0,29790.0,530.0,-1493.0,-1539.0,-18.0,2.0,3.0,4.0,4.0,3.0,2.0
130931,LEC,Red,Fnatic,1,25755.0,29790.0,530.0,24262.0,28251.0,512.0,1493.0,1539.0,18.0,4.0,3.0,2.0,2.0,3.0,4.0
130954,LCS,Blue,TSM,1,27133.0,30035.0,543.0,23232.0,28745.0,530.0,3901.0,1290.0,13.0,6.0,11.0,2.0,2.0,4.0,6.0
130955,LCS,Red,Cloud9,0,23232.0,28745.0,530.0,27133.0,30035.0,543.0,-3901.0,-1290.0,-13.0,2.0,4.0,6.0,6.0,11.0,2.0
130966,LCS,Blue,Cloud9,1,22852.0,27686.0,515.0,24312.0,27944.0,508.0,-1460.0,-258.0,7.0,1.0,1.0,3.0,3.0,5.0,1.0
130967,LCS,Red,TSM,0,24312.0,27944.0,508.0,22852.0,27686.0,515.0,1460.0,258.0,-7.0,3.0,5.0,1.0,1.0,1.0,3.0
130978,LCS,Blue,TSM,1,25416.0,28655.0,503.0,23776.0,29048.0,540.0,1640.0,-393.0,-37.0,4.0,6.0,2.0,2.0,3.0,4.0
130979,LCS,Red,Cloud9,0,23776.0,29048.0,540.0,25416.0,28655.0,503.0,-1640.0,393.0,37.0,2.0,3.0,4.0,4.0,6.0,2.0
130990,LCS,Blue,Cloud9,1,24380.0,28485.0,544.0,23604.0,28885.0,518.0,776.0,-400.0,26.0,1.0,3.0,1.0,1.0,1.0,1.0
130991,LCS,Red,TSM,0,23604.0,28885.0,518.0,24380.0,28485.0,544.0,-776.0,400.0,-26.0,1.0,1.0,1.0,1.0,3.0,1.0
131002,LCS,Blue,TSM,0,23071.0,28145.0,509.0,23370.0,26842.0,489.0,-299.0,1303.0,20.0,3.0,4.0,3.0,3.0,7.0,3.0
131003,LCS,Red,Cloud9,1,23370.0,26842.0,489.0,23071.0,28145.0,509.0,299.0,-1303.0,-20.0,3.0,7.0,3.0,3.0,4.0,3.0
131962,LCK,Blue,DWG KIA,1,24619.0,27974.0,486.0,22764.0,27008.0,490.0,1855.0,966.0,-4.0,6.0,7.0,2.0,2.0,7.0,6.0
131963,LCK,Red,T1,0,22764.0,27008.0,490.0,24619.0,27974.0,486.0,-1855.0,-966.0,4.0,2.0,7.0,6.0,6.0,7.0,2.0
131998,LCK,Blue,DWG KIA,1,24970.0,30096.0,452.0,25915.0,30448.0,486.0,-945.0,-352.0,-34.0,8.0,9.0,8.0,8.0,6.0,8.0
131999,LCK,Red,T1,0,25915.0,30448.0,486.0,24970.0,30096.0,452.0,945.0,352.0,34.0,8.0,6.0,8.0,8.0,9.0,8.0
132034,LCK,Blue,T1,1,26755.0,30960.0,534.0,22194.0,28763.0,474.0,4561.0,2197.0,60.0,6.0,6.0,2.0,2.0,4.0,6.0
132035,LCK,Red,DWG KIA,0,22194.0,28763.0,474.0,26755.0,30960.0,534.0,-4561.0,-2197.0,-60.0,2.0,4.0,6.0,6.0,6.0,2.0
132058,LCK,Blue,T1,0,25948.0,29039.0,501.0,23371.0,27221.0,466.0,2577.0,1818.0,35.0,6.0,9.0,3.0,3.0,5.0,6.0
132059,LCK,Red,DWG KIA,1,23371.0,27221.0,466.0,25948.0,29039.0,501.0,-2577.0,-1818.0,-35.0,3.0,5.0,6.0,6.0,9.0,3.0
132106,LEC,Blue,Fnatic,1,27611.0,30894.0,541.0,25202.0,27914.0,498.0,2409.0,2980.0,43.0,7.0,14.0,3.0,3.0,6.0,7.0
132107,LEC,Red,Rogue,0,25202.0,27914.0,498.0,27611.0,30894.0,541.0,-2409.0,-2980.0,-43.0,3.0,6.0,7.0,7.0,14.0,3.0
132130,LEC,Blue,Rogue,0,26005.0,27033.0,456.0,25328.0,29424.0,514.0,677.0,-2391.0,-58.0,5.0,6.0,6.0,6.0,7.0,5.0
132131,LEC,Red,Fnatic,1,25328.0,29424.0,514.0,26005.0,27033.0,456.0,-677.0,2391.0,58.0,6.0,7.0,5.0,5.0,6.0,6.0
132142,LEC,Blue,Rogue,0,25550.0,26370.0,438.0,28601.0,28120.0,453.0,-3051.0,-1750.0,-15.0,7.0,12.0,14.0,14.0,25.0,7.0
132143,LEC,Red,Fnatic,1,28601.0,28120.0,453.0,25550.0,26370.0,438.0,3051.0,1750.0,15.0,14.0,25.0,7.0,7.0,12.0,14.0
132190,LCS,Blue,100 Thieves,1,25826.0,28752.0,542.0,24617.0,29513.0,536.0,1209.0,-761.0,6.0,1.0,1.0,2.0,2.0,6.0,1.0
132191,LCS,Red,Cloud9,0,24617.0,29513.0,536.0,25826.0,28752.0,542.0,-1209.0,761.0,-6.0,2.0,6.0,1.0,1.0,1.0,2.0
132214,LCS,Blue,Cloud9,0,25360.0,29589.0,527.0,23559.0,28326.0,522.0,1801.0,1263.0,5.0,4.0,7.0,0.0,0.0,0.0,4.0
132215,LCS,Red,100 Thieves,1,23559.0,28326.0,522.0,25360.0,29589.0,527.0,-1801.0,-1263.0,-5.0,0.0,0.0,4.0,4.0,7.0,0.0
132238,LCS,Blue,100 Thieves,0,27371.0,29167.0,467.0,27596.0,29601.0,516.0,-225.0,-434.0,-49.0,12.0,18.0,9.0,9.0,13.0,13.0
132239,LCS,Red,Cloud9,1,27596.0,29601.0,516.0,27371.0,29167.0,467.0,225.0,434.0,49.0,9.0,13.0,13.0,12.0,18.0,9.0
132274,LCS,Blue,Cloud9,0,22773.0,28762.0,509.0,24811.0,29141.0,518.0,-2038.0,-379.0,-9.0,1.0,1.0,2.0,2.0,3.0,1.0
132275,LCS,Red,100 Thieves,1,24811.0,29141.0,518.0,22773.0,28762.0,509.0,2038.0,379.0,9.0,2.0,3.0,1.0,1.0,1.0,2.0
132550,LEC,Blue,MAD Lions,1,26400.0,27877.0,480.0,25403.0,27444.0,470.0,997.0,433.0,10.0,7.0,13.0,5.0,5.0,7.0,7.0
132551,LEC,Red,Fnatic,0,25403.0,27444.0,470.0,26400.0,27877.0,480.0,-997.0,-433.0,-10.0,5.0,7.0,7.0,7.0,13.0,5.0
132562,LEC,Blue,Fnatic,1,32442.0,28685.0,469.0,25034.0,27355.0,450.0,7408.0,1330.0,19.0,15.0,28.0,6.0,6.0,9.0,15.0
132563,LEC,Red,MAD Lions,0,25034.0,27355.0,450.0,32442.0,28685.0,469.0,-7408.0,-1330.0,-19.0,6.0,9.0,15.0,15.0,28.0,6.0
132574,LEC,Blue,MAD Lions,1,25531.0,28322.0,509.0,23814.0,29537.0,500.0,1717.0,-1215.0,9.0,2.0,5.0,5.0,5.0,5.0,2.0
132575,LEC,Red,Fnatic,0,23814.0,29537.0,500.0,25531.0,28322.0,509.0,-1717.0,1215.0,-9.0,5.0,5.0,2.0,2.0,5.0,5.0
132586,LEC,Blue,Fnatic,0,24236.0,26287.0,419.0,28200.0,28092.0,488.0,-3964.0,-1805.0,-69.0,7.0,11.0,8.0,8.0,15.0,7.0
132587,LEC,Red,MAD Lions,1,28200.0,28092.0,488.0,24236.0,26287.0,419.0,3964.0,1805.0,69.0,8.0,15.0,7.0,7.0,11.0,8.0
132598,LCS,Blue,100 Thieves,1,26055.0,30352.0,535.0,22978.0,28113.0,505.0,3077.0,2239.0,30.0,4.0,16.0,1.0,1.0,1.0,4.0
132599,LCS,Red,Team Liquid,0,22978.0,28113.0,505.0,26055.0,30352.0,535.0,-3077.0,-2239.0,-30.0,1.0,1.0,4.0,4.0,16.0,1.0
132610,LCS,Blue,100 Thieves,1,23275.0,27534.0,484.0,24302.0,27955.0,522.0,-1027.0,-421.0,-38.0,3.0,6.0,1.0,0.0,0.0,3.0
132611,LCS,Red,Team Liquid,0,24302.0,27955.0,522.0,23275.0,27534.0,484.0,1027.0,421.0,38.0,0.0,0.0,3.0,3.0,6.0,1.0
132622,LCS,Blue,Team Liquid,0,22669.0,27784.0,498.0,25704.0,28201.0,479.0,-3035.0,-417.0,19.0,1.0,2.0,4.0,4.0,9.0,1.0
132623,LCS,Red,100 Thieves,1,25704.0,28201.0,479.0,22669.0,27784.0,498.0,3035.0,417.0,-19.0,4.0,9.0,1.0,1.0,2.0,4.0
132826,LCK,Blue,Hanwha Life Esports,0,23194.0,29200.0,493.0,25842.0,31235.0,552.0,-2648.0,-2035.0,-59.0,3.0,4.0,5.0,5.0,12.0,3.0
132827,LCK,Red,Liiv SANDBOX,1,25842.0,31235.0,552.0,23194.0,29200.0,493.0,2648.0,2035.0,59.0,5.0,12.0,3.0,3.0,4.0,5.0
132862,LCK,Blue,Hanwha Life Esports,1,25116.0,29780.0,548.0,24191.0,27901.0,498.0,925.0,1879.0,50.0,3.0,6.0,2.0,2.0,2.0,3.0
132863,LCK,Red,Liiv SANDBOX,0,24191.0,27901.0,498.0,25116.0,29780.0,548.0,-925.0,-1879.0,-50.0,2.0,2.0,3.0,3.0,6.0,2.0
132910,LCK,Blue,Liiv SANDBOX,0,25427.0,30573.0,555.0,25885.0,31349.0,556.0,-458.0,-776.0,-1.0,1.0,3.0,3.0,3.0,4.0,1.0
132911,LCK,Red,Hanwha Life Esports,1,25885.0,31349.0,556.0,25427.0,30573.0,555.0,458.0,776.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0
132958,LCK,Blue,Liiv SANDBOX,0,22783.0,28135.0,519.0,24295.0,29088.0,490.0,-1512.0,-953.0,29.0,1.0,1.0,4.0,4.0,7.0,1.0
132959,LCK,Red,Hanwha Life Esports,1,24295.0,29088.0,490.0,22783.0,28135.0,519.0,1512.0,953.0,-29.0,4.0,7.0,1.0,1.0,1.0,4.0
133090,LCK,Blue,Nongshim RedForce,0,23520.0,29505.0,546.0,23042.0,30446.0,536.0,478.0,-941.0,10.0,0.0,0.0,1.0,1.0,2.0,0.0
133091,LCK,Red,Hanwha Life Esports,1,23042.0,30446.0,536.0,23520.0,29505.0,546.0,-478.0,941.0,-10.0,1.0,2.0,0.0,0.0,0.0,1.0
133126,LCK,Blue,Nongshim RedForce,0,22888.0,29765.0,537.0,24553.0,30358.0,530.0,-1665.0,-593.0,7.0,0.0,0.0,2.0,2.0,4.0,0.0
133127,LCK,Red,Hanwha Life Esports,1,24553.0,30358.0,530.0,22888.0,29765.0,537.0,1665.0,593.0,-7.0,2.0,4.0,0.0,0.0,0.0,2.0
133150,LCK,Blue,Nongshim RedForce,0,22022.0,27357.0,482.0,25546.0,30387.0,514.0,-3524.0,-3030.0,-32.0,0.0,0.0,5.0,5.0,12.0,0.0
133151,LCK,Red,Hanwha Life Esports,1,25546.0,30387.0,514.0,22022.0,27357.0,482.0,3524.0,3030.0,32.0,5.0,12.0,0.0,0.0,0.0,5.0
133342,LCK,Blue,T1,1,24619.0,30513.0,522.0,22750.0,30318.0,540.0,1869.0,195.0,-18.0,2.0,1.0,0.0,0.0,0.0,2.0
133343,LCK,Red,Hanwha Life Esports,0,22750.0,30318.0,540.0,24619.0,30513.0,522.0,-1869.0,-195.0,18.0,0.0,0.0,2.0,2.0,1.0,0.0
133366,LCK,Blue,T1,1,24168.0,29852.0,524.0,24276.0,31745.0,518.0,-108.0,-1893.0,6.0,1.0,2.0,3.0,3.0,1.0,1.0
133367,LCK,Red,Hanwha Life Esports,0,24276.0,31745.0,518.0,24168.0,29852.0,524.0,108.0,1893.0,-6.0,3.0,1.0,1.0,1.0,2.0,3.0
133402,LCK,Blue,T1,0,27490.0,31016.0,532.0,25039.0,30062.0,531.0,2451.0,954.0,1.0,7.0,7.0,4.0,4.0,5.0,7.0
133403,LCK,Red,Hanwha Life Esports,1,25039.0,30062.0,531.0,27490.0,31016.0,532.0,-2451.0,-954.0,-1.0,4.0,5.0,7.0,7.0,7.0,4.0
133426,LCK,Blue,T1,0,22789.0,27844.0,518.0,23155.0,29679.0,551.0,-366.0,-1835.0,-33.0,1.0,0.0,1.0,1.0,0.0,1.0
133427,LCK,Red,Hanwha Life Esports,1,23155.0,29679.0,551.0,22789.0,27844.0,518.0,366.0,1835.0,33.0,1.0,0.0,1.0,1.0,0.0,1.0
133462,LCK,Blue,Hanwha Life Esports,0,24708.0,28415.0,483.0,26271.0,29050.0,533.0,-1563.0,-635.0,-50.0,6.0,15.0,4.0,4.0,9.0,6.0
133463,LCK,Red,T1,1,26271.0,29050.0,533.0,24708.0,28415.0,483.0,1563.0,635.0,50.0,4.0,9.0,6.0,6.0,15.0,4.0
137086,WCS,Blue,Hanwha Life Esports,0,23908.0,29907.0,548.0,24532.0,30667.0,539.0,-624.0,-760.0,9.0,0.0,0.0,3.0,3.0,6.0,0.0
137087,WCS,Red,LNG Esports,1,24532.0,30667.0,539.0,23908.0,29907.0,548.0,624.0,760.0,-9.0,3.0,6.0,0.0,0.0,0.0,3.0
137098,WCS,Blue,Infinity Esports,0,24669.0,30796.0,490.0,24138.0,30426.0,499.0,531.0,370.0,-9.0,5.0,11.0,3.0,3.0,6.0,5.0
137099,WCS,Red,RED Canids,1,24138.0,30426.0,499.0,24669.0,30796.0,490.0,-531.0,-370.0,9.0,3.0,6.0,5.0,5.0,11.0,3.0
137110,WCS,Blue,LNG Esports,1,27145.0,30960.0,554.0,22219.0,27167.0,470.0,4926.0,3793.0,84.0,4.0,7.0,2.0,2.0,4.0,4.0
137111,WCS,Red,PEACE,0,22219.0,27167.0,470.0,27145.0,30960.0,554.0,-4926.0,-3793.0,-84.0,2.0,4.0,4.0,4.0,7.0,2.0
137122,WCS,Blue,Hanwha Life Esports,1,26458.0,30944.0,575.0,22134.0,28544.0,508.0,4324.0,2400.0,67.0,3.0,3.0,1.0,1.0,0.0,3.0
137123,WCS,Red,Infinity Esports,0,22134.0,28544.0,508.0,26458.0,30944.0,575.0,-4324.0,-2400.0,-67.0,1.0,0.0,3.0,3.0,3.0,1.0
137134,WCS,Blue,Unicorns of Love.CIS,0,25530.0,28652.0,510.0,23518.0,28952.0,527.0,2012.0,-300.0,-17.0,2.0,4.0,2.0,2.0,3.0,2.0
137135,WCS,Red,DetonatioN FocusMe,1,23518.0,28952.0,527.0,25530.0,28652.0,510.0,-2012.0,300.0,17.0,2.0,3.0,2.0,2.0,4.0,2.0
137146,WCS,Blue,Galatasaray Esports,1,25073.0,30090.0,503.0,22623.0,28055.0,506.0,2450.0,2035.0,-3.0,3.0,5.0,3.0,3.0,3.0,3.0
137147,WCS,Red,Beyond Gaming,0,22623.0,28055.0,506.0,25073.0,30090.0,503.0,-2450.0,-2035.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
137254,WCS,Blue,DetonatioN FocusMe,0,21759.0,27519.0,474.0,24839.0,29272.0,520.0,-3080.0,-1753.0,-46.0,1.0,0.0,5.0,5.0,8.0,1.0
137255,WCS,Red,Cloud9,1,24839.0,29272.0,520.0,21759.0,27519.0,474.0,3080.0,1753.0,46.0,5.0,8.0,1.0,1.0,0.0,5.0
137362,WCS,Blue,Unicorns of Love.CIS,0,22551.0,27490.0,458.0,28866.0,29803.0,492.0,-6315.0,-2313.0,-34.0,3.0,7.0,10.0,10.0,21.0,3.0
137363,WCS,Red,Galatasaray Esports,1,28866.0,29803.0,492.0,22551.0,27490.0,458.0,6315.0,2313.0,34.0,10.0,21.0,3.0,3.0,7.0,10.0
137374,WCS,Blue,PEACE,0,23743.0,27993.0,491.0,28542.0,32373.0,570.0,-4799.0,-4380.0,-79.0,3.0,2.0,9.0,9.0,13.0,3.0
137375,WCS,Red,Hanwha Life Esports,1,28542.0,32373.0,570.0,23743.0,27993.0,491.0,4799.0,4380.0,79.0,9.0,13.0,3.0,3.0,2.0,9.0
137386,WCS,Blue,RED Canids,0,24582.0,30203.0,513.0,24449.0,29989.0,542.0,133.0,214.0,-29.0,3.0,5.0,3.0,3.0,4.0,3.0
137387,WCS,Red,LNG Esports,1,24449.0,29989.0,542.0,24582.0,30203.0,513.0,-133.0,-214.0,29.0,3.0,4.0,3.0,3.0,5.0,3.0
137398,WCS,Blue,Infinity Esports,0,24091.0,29550.0,481.0,24438.0,30293.0,522.0,-347.0,-743.0,-41.0,5.0,11.0,4.0,4.0,7.0,5.0
137399,WCS,Red,PEACE,1,24438.0,30293.0,522.0,24091.0,29550.0,481.0,347.0,743.0,41.0,4.0,7.0,5.0,5.0,11.0,4.0
137410,WCS,Blue,RED Canids,0,24607.0,26833.0,396.0,26944.0,30420.0,502.0,-2337.0,-3587.0,-106.0,8.0,17.0,10.0,10.0,12.0,8.0
137411,WCS,Red,Hanwha Life Esports,1,26944.0,30420.0,502.0,24607.0,26833.0,396.0,2337.0,3587.0,106.0,10.0,12.0,8.0,8.0,17.0,10.0
137422,WCS,Blue,Beyond Gaming,0,25244.0,30045.0,542.0,24829.0,30272.0,545.0,415.0,-227.0,-3.0,3.0,9.0,5.0,5.0,8.0,3.0
137423,WCS,Red,Cloud9,1,24829.0,30272.0,545.0,25244.0,30045.0,542.0,-415.0,227.0,3.0,5.0,8.0,3.0,3.0,9.0,5.0
137434,WCS,Blue,Galatasaray Esports,0,22753.0,27443.0,487.0,26592.0,29395.0,489.0,-3839.0,-1952.0,-2.0,1.0,1.0,7.0,7.0,12.0,1.0
137435,WCS,Red,DetonatioN FocusMe,1,26592.0,29395.0,489.0,22753.0,27443.0,487.0,3839.0,1952.0,2.0,7.0,12.0,1.0,1.0,1.0,7.0
137458,WCS,Blue,Beyond Gaming,1,25709.0,29459.0,553.0,21241.0,28267.0,486.0,4468.0,1192.0,67.0,3.0,5.0,1.0,0.0,0.0,3.0
137459,WCS,Red,Unicorns of Love.CIS,0,21241.0,28267.0,486.0,25709.0,29459.0,553.0,-4468.0,-1192.0,-67.0,0.0,0.0,3.0,3.0,5.0,1.0
137554,WCS,Blue,Cloud9,1,29368.0,31133.0,533.0,25045.0,29473.0,513.0,4323.0,1660.0,20.0,7.0,8.0,4.0,4.0,6.0,7.0
137555,WCS,Red,Galatasaray Esports,0,25045.0,29473.0,513.0,29368.0,31133.0,533.0,-4323.0,-1660.0,-20.0,4.0,6.0,7.0,7.0,8.0,4.0
137662,WCS,Blue,LNG Esports,1,29202.0,31353.0,541.0,22454.0,27936.0,473.0,6748.0,3417.0,68.0,9.0,5.0,2.0,2.0,3.0,9.0
137663,WCS,Red,Infinity Esports,0,22454.0,27936.0,473.0,29202.0,31353.0,541.0,-6748.0,-3417.0,-68.0,2.0,3.0,9.0,9.0,5.0,2.0
137674,WCS,Blue,PEACE,1,26859.0,29814.0,522.0,23834.0,29530.0,527.0,3025.0,284.0,-5.0,6.0,10.0,1.0,1.0,2.0,6.0
137675,WCS,Red,RED Canids,0,23834.0,29530.0,527.0,26859.0,29814.0,522.0,-3025.0,-284.0,5.0,1.0,2.0,6.0,6.0,10.0,1.0
137686,WCS,Blue,DetonatioN FocusMe,1,26183.0,30140.0,534.0,20714.0,26875.0,469.0,5469.0,3265.0,65.0,6.0,9.0,0.0,0.0,0.0,6.0
137687,WCS,Red,Beyond Gaming,0,20714.0,26875.0,469.0,26183.0,30140.0,534.0,-5469.0,-3265.0,-65.0,0.0,0.0,6.0,6.0,9.0,0.0
137698,WCS,Blue,Cloud9,0,23741.0,27868.0,501.0,24844.0,29289.0,437.0,-1103.0,-1421.0,64.0,2.0,4.0,6.0,6.0,16.0,2.0
137699,WCS,Red,Unicorns of Love.CIS,1,24844.0,29289.0,437.0,23741.0,27868.0,501.0,1103.0,1421.0,-64.0,6.0,16.0,2.0,2.0,4.0,6.0
137710,WCS,Blue,Unicorns of Love.CIS,0,22855.0,27605.0,442.0,26136.0,29850.0,531.0,-3281.0,-2245.0,-89.0,3.0,5.0,4.0,4.0,4.0,3.0
137711,WCS,Red,Beyond Gaming,1,26136.0,29850.0,531.0,22855.0,27605.0,442.0,3281.0,2245.0,89.0,4.0,4.0,3.0,3.0,5.0,4.0
137722,WCS,Blue,DetonatioN FocusMe,1,25097.0,30443.0,509.0,25583.0,31440.0,554.0,-486.0,-997.0,-45.0,5.0,4.0,4.0,4.0,9.0,5.0
137723,WCS,Red,Cloud9,0,25583.0,31440.0,554.0,25097.0,30443.0,509.0,486.0,997.0,45.0,4.0,9.0,5.0,5.0,4.0,4.0
137842,WCS,Blue,Galatasaray Esports,1,24670.0,30797.0,547.0,25966.0,30758.0,525.0,-1296.0,39.0,22.0,4.0,3.0,5.0,5.0,7.0,4.0
137843,WCS,Red,Beyond Gaming,0,25966.0,30758.0,525.0,24670.0,30797.0,547.0,1296.0,-39.0,-22.0,5.0,7.0,4.0,4.0,3.0,5.0
137854,WCS,Blue,Galatasaray Esports,1,23274.0,25417.0,420.0,27273.0,26570.0,467.0,-3999.0,-1153.0,-47.0,5.0,9.0,8.0,8.0,16.0,5.0
137855,WCS,Red,Beyond Gaming,0,27273.0,26570.0,467.0,23274.0,25417.0,420.0,3999.0,1153.0,47.0,8.0,16.0,5.0,5.0,9.0,8.0
137878,WCS,Blue,Galatasaray Esports,0,24903.0,29162.0,512.0,28434.0,31302.0,555.0,-3531.0,-2140.0,-43.0,4.0,6.0,8.0,8.0,8.0,4.0
137879,WCS,Red,Beyond Gaming,1,28434.0,31302.0,555.0,24903.0,29162.0,512.0,3531.0,2140.0,43.0,8.0,8.0,4.0,4.0,6.0,8.0
137902,WCS,Blue,Beyond Gaming,1,26072.0,27100.0,447.0,25520.0,30089.0,518.0,552.0,-2989.0,-71.0,8.0,14.0,6.0,6.0,9.0,8.0
137903,WCS,Red,Galatasaray Esports,0,25520.0,30089.0,518.0,26072.0,27100.0,447.0,-552.0,2989.0,71.0,6.0,9.0,8.0,8.0,14.0,6.0
137914,WCS,Blue,Galatasaray Esports,0,24333.0,29530.0,544.0,26143.0,29887.0,537.0,-1810.0,-357.0,7.0,3.0,8.0,5.0,5.0,10.0,3.0
137915,WCS,Red,Beyond Gaming,1,26143.0,29887.0,537.0,24333.0,29530.0,544.0,1810.0,357.0,-7.0,5.0,10.0,3.0,3.0,8.0,5.0
137938,WCS,Blue,PEACE,0,26377.0,29089.0,481.0,24140.0,29916.0,494.0,2237.0,-827.0,-13.0,9.0,13.0,6.0,6.0,6.0,9.0
137939,WCS,Red,RED Canids,1,24140.0,29916.0,494.0,26377.0,29089.0,481.0,-2237.0,827.0,13.0,6.0,6.0,9.0,9.0,13.0,6.0
